problema;modelo;ub_cmax;fl_ub_cmax;num_maquina;num_jobs;number_of_constraints;number_of_variables;best_bound;funcao_objetivo;number_of_var_values;has_hit_limit;mip_relative_gap;nb_iterations;nb_nodes_processed;nb_linear_nonzeros;status;time;fl_inteiro
ID027_M020_J020;manne;0;s/ ub;20;20;8000;4201;1332.2823724054392;1695.0;2204;True;0.21399270064574594;53205005;287788;23600;time limit exceeded;3600.0142459869385;True 
ID027_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1364.0887741228419;1726.0000000000005;2193;True;0.20968205438999857;60897300;408360;23600;time limit exceeded;3600.0806498527527;True 
ID027_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1170.0;2411;False;nan;2410;0;23600;optimal;0.06821489334106445;False 
ID027_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1170.0;2411;False;nan;2410;0;23600;optimal;0.15845513343811035;False 
ID028_M020_J020;manne;0;s/ ub;20;20;8000;4201;1351.5555555555554;1676.9999999999998;2329;True;0.19406347313322897;56984610;303441;23600;time limit exceeded;3600.0189111232758;True 
ID028_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1350.6472999889102;1688.0000000000007;2266;True;0.1998534952672218;54019551;295050;23600;time limit exceeded;3600.079551935196;True 
ID028_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1207.0;2517;False;nan;2516;0;23600;optimal;0.07036089897155762;False 
ID028_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1207.0;2517;False;nan;2516;0;23600;optimal;0.12510418891906738;False 
ID029_M020_J020;manne;0;s/ ub;20;20;8000;4201;1441.999999999999;1732.0000000000002;2221;True;0.16743648960738125;57574691;329407;23600;time limit exceeded;3600.0149199962616;True 
ID029_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1448.2995150416523;1714.9999999980007;2207;True;0.15551048685518587;53883228;236023;23600;time limit exceeded;3600.113456964493;True 
ID029_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1291.0;2417;False;nan;2416;0;23600;optimal;0.06987690925598145;False 
ID029_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1291.0;2417;False;nan;2416;0;23600;optimal;0.12233686447143555;False 
ID030_M020_J020;manne;0;s/ ub;20;20;8000;4201;1408.7804974628502;1595.0;2270;True;0.11675203920823704;53327526;244344;23600;time limit exceeded;3600.164598941803;True 
ID030_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1427.9999999999966;1629.9999999989993;2179;True;0.12392638036755482;61951555;302404;23600;time limit exceeded;3600.0772960186005;True 
ID030_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1221.0;2428;False;nan;2427;0;23600;optimal;0.0653679370880127;False 
ID030_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1221.0;2428;False;nan;2427;0;23600;optimal;0.12252306938171387;False 
ID031_M020_J020;manne;0;s/ ub;20;20;8000;4201;1405.2409638554213;1696.0;2246;True;0.17143811093429334;55905883;314558;23600;time limit exceeded;3600.0219419002533;True 
ID031_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1410.8828390397935;1691.0;2261;True;0.16565178057965108;59638084;337974;23600;time limit exceeded;3600.112218141556;True 
ID031_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1227.0;2432;False;nan;2431;0;23600;optimal;0.06631898880004883;False 
ID031_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1227.0;2432;False;nan;2431;0;23600;optimal;0.12219500541687012;False 
ID032_M020_J020;manne;0;s/ ub;20;20;8000;4201;1382.0;1656.9999997927043;2148;True;0.16596258287694088;56899808;291069;23600;time limit exceeded;3600.0153510570526;True 
ID032_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1389.6830601096879;1669.9999999999993;2148;True;0.1678544550241286;63289049;386954;23600;time limit exceeded;3600.1139149665833;True 
ID032_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1212.0;2435;False;nan;2434;0;23600;optimal;0.08209896087646484;False 
ID032_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1212.0;2435;False;nan;2434;0;23600;optimal;0.12319207191467285;False 
ID033_M015_J030;manne;0;s/ ub;15;30;13500;6976;1133.7919972359875;1925.0;3664;True;0.41101714429297215;31815289;285774;40050;time limit exceeded;3600.0303649902344;True 
ID033_M015_J030;minla_fav;0;s/ ub;15;30;13500;6976;1141.0;1814.999999999;3567;True;0.37134986225858635;37313396;300779;40050;time limit exceeded;3600.175581932068;True 
ID033_M015_J030;manne;0;s/ ub;15;30;13500;6976;nan;990.0;4044;False;nan;4043;0;40050;optimal;0.13408303260803223;False 
ID033_M015_J030;minla_fav;0;s/ ub;15;30;13500;6976;nan;990.0;4044;False;nan;4043;0;40050;optimal;0.27651500701904297;False 
